ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,mode,ratio_type,numerator,denominator,ratio,LL95CI,UL95CI,ratio_se,ratio_rse,CA_decile,CA_RR,groupquarters,version
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,69196,Santa Maria city,Santa Barbara,06083,Santa Barbara,12,Vehicle,Miles Per Square Mile,231348295.4182004,22.756,,NA,NA,NA,NA,,4.8024417,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,70000,Santa Monica city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Capita,387886724.30047721,88021,,NA,NA,NA,NA,,0.4845113,2306,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,70000,Santa Monica city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Square Mile,387886724.30047721,8.414999999999999,,NA,NA,NA,NA,,21.774215399999999,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,70042,Santa Paula city,Ventura,06111,Southern California,14,Vehicle,Miles Per Capita,52434060.716009997,28473,,NA,NA,NA,NA,,0.2024723,175,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,70042,Santa Paula city,Ventura,06111,Southern California,14,Vehicle,Miles Per Square Mile,52434060.716009997,4.593,,NA,NA,NA,NA,,5.3927311,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,70098,Santa Rosa city,Sonoma,06097,Bay Area,01,Vehicle,Miles Per Capita,662946007.70338047,159041,,NA,NA,NA,NA,,0.4583048,3520,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,70098,Santa Rosa city,Sonoma,06097,Bay Area,01,Vehicle,Miles Per Square Mile,662946007.70338047,41.293999999999997,,NA,NA,NA,NA,,7.5837311,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,70224,Santee city,San Diego,06073,San Diego,09,Vehicle,Miles Per Capita,218840868.24704829,51960,,NA,NA,NA,NA,,0.4630678,986,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,70224,Santee city,San Diego,06073,San Diego,09,Vehicle,Miles Per Square Mile,218840868.24704829,16.234999999999999,,NA,NA,NA,NA,,6.3674839,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,70280,Saratoga city,Santa Clara,06085,Bay Area,01,Vehicle,Miles Per Capita,136009365.97914121,29610,,NA,NA,NA,NA,,0.5050283,260,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,70280,Saratoga city,Santa Clara,06085,Bay Area,01,Vehicle,Miles Per Square Mile,136009365.97914121,12.382,,NA,NA,NA,NA,,5.1888335,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,70364,Sausalito city,Marin,06041,Bay Area,01,Vehicle,Miles Per Capita,30797141.196487799,7028,,NA,NA,NA,NA,,0.4817969,13,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,70364,Sausalito city,Marin,06041,Bay Area,01,Vehicle,Miles Per Square Mile,30797141.196487799,1.771,,NA,NA,NA,NA,,8.214545899999999,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,70588,Scotts Valley city,Santa Cruz,06087,Monterey Bay,04,Vehicle,Miles Per Capita,45483241.245460197,11355,,NA,NA,NA,NA,,0.4404023,340,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,70588,Scotts Valley city,Santa Cruz,06087,Monterey Bay,04,Vehicle,Miles Per Square Mile,45483241.245460197,4.595,,NA,NA,NA,NA,,4.6758181,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,70686,Seal Beach city,Orange,06059,Southern California,14,Vehicle,Miles Per Capita,116857115.37628791,24110,,NA,NA,NA,NA,,0.532897,252,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,70686,Seal Beach city,Orange,06059,Southern California,14,Vehicle,Miles Per Square Mile,116857115.37628791,11.286,,NA,NA,NA,NA,,4.8911033,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,70742,Seaside city,Monterey,06053,Monterey Bay,04,Vehicle,Miles Per Capita,76799107.608350098,32149,,NA,NA,NA,NA,,0.2626479,1175,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,70742,Seaside city,Monterey,06053,Monterey Bay,04,Vehicle,Miles Per Square Mile,76799107.608350098,9.237,,NA,NA,NA,NA,,3.9275068,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,70770,Sebastopol city,Sonoma,06097,Bay Area,01,Vehicle,Miles Per Capita,18348999.287323602,7345,,NA,NA,NA,NA,,0.2746666,160,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,70770,Sebastopol city,Sonoma,06097,Bay Area,01,Vehicle,Miles Per Square Mile,18348999.287323602,1.853,,NA,NA,NA,NA,,4.6776603,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,70882,Selma city,Fresno,06019,San Joaquin Valley,10,Vehicle,Miles Per Capita,47312387.848643199,22728,,NA,NA,NA,NA,,0.2288753,152,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,70882,Selma city,Fresno,06019,San Joaquin Valley,10,Vehicle,Miles Per Square Mile,47312387.848643199,5.136,,NA,NA,NA,NA,,4.3515259,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,71106,Shafter city,Kern,06029,San Joaquin Valley,10,Vehicle,Miles Per Capita,48814728.954677597,15132,,NA,NA,NA,NA,,0.3546826,633,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,71106,Shafter city,Kern,06029,San Joaquin Valley,10,Vehicle,Miles Per Square Mile,48814728.954677597,27.945,,NA,NA,NA,NA,,0.8251606,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,71225,Shasta Lake city,Shasta,06089,Shasta,13,Vehicle,Miles Per Capita,30993334.2584401,10119,,NA,NA,NA,NA,,0.3367565,30,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,71225,Shasta Lake city,Shasta,06089,Shasta,13,Vehicle,Miles Per Square Mile,30993334.2584401,10.920999999999999,,NA,NA,NA,NA,,1.3405951,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,71806,Sierra Madre city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Capita,24188907.932418998,10803,,NA,NA,NA,NA,,0.2461825,49,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,71806,Sierra Madre city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Square Mile,24188907.932418998,2.953,,NA,NA,NA,NA,,3.8694081,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,71876,Signal Hill city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Capita,75521431.145295903,10764,,NA,NA,NA,NA,,0.7714039,49,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,71876,Signal Hill city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Square Mile,75521431.145295903,2.189,,NA,NA,NA,NA,,16.297319099999999,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,72016,Simi Valley city,Ventura,06111,Southern California,14,Vehicle,Miles Per Capita,488173905.86913502,120896,,NA,NA,NA,NA,,0.4439642,713,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,72016,Simi Valley city,Ventura,06111,Southern California,14,Vehicle,Miles Per Square Mile,488173905.86913502,41.48,,NA,NA,NA,NA,,5.559395,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,72506,Solana Beach city,San Diego,06073,San Diego,09,Vehicle,Miles Per Capita,59536265.807060003,12794,,NA,NA,NA,NA,,0.5116354,13,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,72506,Solana Beach city,San Diego,06073,San Diego,09,Vehicle,Miles Per Square Mile,59536265.807060003,3.52,,NA,NA,NA,NA,,7.9897032,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,72520,Soledad city,Monterey,06053,Monterey Bay,04,Vehicle,Miles Per Capita,10376971.930143399,26569,,NA,NA,NA,NA,,0.0429418,11858,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,72520,Soledad city,Monterey,06053,Monterey Bay,04,Vehicle,Miles Per Square Mile,10376971.930143399,4.414,,NA,NA,NA,NA,,1.1105293,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,72576,Solvang city,Santa Barbara,06083,Santa Barbara,12,Vehicle,Miles Per Capita,9071761.2506421003,5191,,NA,NA,NA,NA,,0.1921436,95,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,72576,Solvang city,Santa Barbara,06083,Santa Barbara,12,Vehicle,Miles Per Square Mile,9071761.2506421003,2.425,,NA,NA,NA,NA,,1.7671426,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,72646,Sonoma city,Sonoma,06097,Bay Area,01,Vehicle,Miles Per Capita,36799993.405734703,10190,,NA,NA,NA,NA,,0.3970625,183,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,72646,Sonoma city,Sonoma,06097,Bay Area,01,Vehicle,Miles Per Square Mile,36799993.405734703,2.742,,NA,NA,NA,NA,,6.3397482,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,72674,Sonora city,Tuolumne,06109,Central/Southeast Sierra,03,Vehicle,Miles Per Capita,23514977.137751099,4852,,NA,NA,NA,NA,,0.532855,256,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,72674,Sonora city,Tuolumne,06109,Central/Southeast Sierra,03,Vehicle,Miles Per Square Mile,23514977.137751099,3.064,,NA,NA,NA,NA,,3.6253298,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,72996,South El Monte city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Capita,69333392.160613894,20594,,NA,NA,NA,NA,,0.3701579,42,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,72996,South El Monte city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Square Mile,69333392.160613894,2.843,,NA,NA,NA,NA,,11.520128100000001,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,73080,South Gate city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Capita,293998425.02464068,96196,,NA,NA,NA,NA,,0.3360263,108,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,73080,South Gate city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Square Mile,293998425.02464068,7.236,,NA,NA,NA,NA,,19.192792399999998,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,73108,South Lake Tahoe city,El Dorado,06017,Sacramento Area,08,Vehicle,Miles Per Capita,84663056.309495494,21991,,NA,NA,NA,NA,,0.4232864,279,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,73108,South Lake Tahoe city,El Dorado,06017,Sacramento Area,08,Vehicle,Miles Per Square Mile,84663056.309495494,10.161,,NA,NA,NA,NA,,3.9359467,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,73220,South Pasadena city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Capita,100129464.34083021,25318,,NA,NA,NA,NA,,0.4348283,172,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,73220,South Pasadena city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Square Mile,100129464.34083021,3.405,,NA,NA,NA,NA,,13.8910955,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,73262,South San Francisco city,San Mateo,06081,Bay Area,01,Vehicle,Miles Per Capita,178833081.7245464,60351,,NA,NA,NA,NA,,0.3257982,528,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,73262,South San Francisco city,San Mateo,06081,Bay Area,01,Vehicle,Miles Per Square Mile,178833081.7245464,9.141,,NA,NA,NA,NA,,9.241572400000001,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,73962,Stanton city,Orange,06059,Southern California,14,Vehicle,Miles Per Capita,75190247.449017793,37474,,NA,NA,NA,NA,,0.2206057,413,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,73962,Stanton city,Orange,06059,Southern California,14,Vehicle,Miles Per Square Mile,75190247.449017793,3.15,,NA,NA,NA,NA,,11.2756784,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,75000,Stockton city,San Joaquin,06077,San Joaquin Valley,10,Vehicle,Miles Per Capita,961510277.99119556,284310,,NA,NA,NA,NA,,0.3718323,5294,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,75000,Stockton city,San Joaquin,06077,San Joaquin Valley,10,Vehicle,Miles Per Square Mile,961510277.99119556,61.67,,NA,NA,NA,NA,,7.3649822,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,75630,Suisun City city,Solano,06095,Bay Area,01,Vehicle,Miles Per Capita,49893643.087884001,27242,,NA,NA,NA,NA,,0.2013685,63,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,75630,Suisun City city,Solano,06095,Bay Area,01,Vehicle,Miles Per Square Mile,49893643.087884001,4.105,,NA,NA,NA,NA,,5.7414789,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,77000,Sunnyvale city,Santa Clara,06085,Bay Area,01,Vehicle,Miles Per Capita,515715435.09500748,133431,,NA,NA,NA,NA,,0.4249508,859,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,77000,Sunnyvale city,Santa Clara,06085,Bay Area,01,Vehicle,Miles Per Square Mile,515715435.09500748,21.986999999999998,,NA,NA,NA,NA,,11.079900800000001,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,77364,Susanville city,Lassen,06035,Northeast Sierra,06,Vehicle,Miles Per Capita,32710480.826476399,18436,,NA,NA,NA,NA,,0.1950768,9131,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,77364,Susanville city,Lassen,06035,Northeast Sierra,06,Vehicle,Miles Per Square Mile,32710480.826476399,7.931,,NA,NA,NA,NA,,1.948277,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,77392,Sutter Creek city,Amador,06005,Central/Southeast Sierra,03,Vehicle,Miles Per Capita,4736188.9691666001,2605,,NA,NA,NA,NA,,0.1998972,1,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,77392,Sutter Creek city,Amador,06005,Central/Southeast Sierra,03,Vehicle,Miles Per Square Mile,4736188.9691666001,2.558,,NA,NA,NA,NA,,0.8746216,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,77574,Taft city,Kern,06029,San Joaquin Valley,10,Vehicle,Miles Per Capita,18994928.447516602,9134,,NA,NA,NA,NA,,0.2286451,2925,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,77574,Taft city,Kern,06029,San Joaquin Valley,10,Vehicle,Miles Per Square Mile,18994928.447516602,15.113,,NA,NA,NA,NA,,0.5937159,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,78092,Tehachapi city,Kern,06029,San Joaquin Valley,10,Vehicle,Miles Per Capita,29513823.109389801,13154,,NA,NA,NA,NA,,0.2466908,5539,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,78092,Tehachapi city,Kern,06029,San Joaquin Valley,10,Vehicle,Miles Per Square Mile,29513823.109389801,9.874000000000001,,NA,NA,NA,NA,,1.4119654,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,78106,Tehama city,Tehama,06103,Northern Sacramento Valley,07,Vehicle,Miles Per Capita,2146856.9873533999,426,,NA,NA,NA,NA,,0.5540881,0,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,78106,Tehama city,Tehama,06103,Northern Sacramento Valley,07,Vehicle,Miles Per Square Mile,2146856.9873533999,0.794,,NA,NA,NA,NA,,1.2772454,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,78120,Temecula city,Riverside,06065,Southern California,14,Vehicle,Miles Per Capita,223071194.90731269,91621,,NA,NA,NA,NA,,0.267691,89,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,78120,Temecula city,Riverside,06065,Southern California,14,Vehicle,Miles Per Square Mile,223071194.90731269,30.151,,NA,NA,NA,NA,,3.4948898,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,78148,Temple City city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Capita,90642130.233374402,35002,,NA,NA,NA,NA,,0.284723,456,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,78148,Temple City city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Square Mile,90642130.233374402,4.006,,NA,NA,NA,NA,,10.6883552,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,78582,Thousand Oaks city,Ventura,06111,Southern California,14,Vehicle,Miles Per Capita,486869598.92323643,124368,,NA,NA,NA,NA,,0.4304169,1683,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,78582,Thousand Oaks city,Ventura,06111,Southern California,14,Vehicle,Miles Per Square Mile,486869598.92323643,55.030999999999999,,NA,NA,NA,NA,,4.1792367,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,78666,Tiburon town,Marin,06041,Bay Area,01,Vehicle,Miles Per Capita,13672808.4693434,8751,,NA,NA,NA,NA,,0.171785,64,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,78666,Tiburon town,Marin,06041,Bay Area,01,Vehicle,Miles Per Square Mile,13672808.4693434,4.446,,NA,NA,NA,NA,,1.4527136,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,80000,Torrance city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Capita,439707086.32862592,143635,,NA,NA,NA,NA,,0.3365801,1185,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,80000,Torrance city,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Square Mile,439707086.32862592,20.478000000000002,,NA,NA,NA,NA,,10.1430285,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,80238,Tracy city,San Joaquin,06077,San Joaquin Valley,10,Vehicle,Miles Per Capita,218280120.24697971,80426,,NA,NA,NA,NA,,0.2984029,327,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,80238,Tracy city,San Joaquin,06077,San Joaquin Valley,10,Vehicle,Miles Per Square Mile,218280120.24697971,22.003,,NA,NA,NA,NA,,4.6862344,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,80448,Trinidad city,Humboldt,06023,North Coast,05,Vehicle,Miles Per Capita,1273682.0853172999,347,,NA,NA,NA,NA,,0.4035681,1,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,80448,Trinidad city,Humboldt,06023,North Coast,05,Vehicle,Miles Per Square Mile,1273682.0853172999,0.485,,NA,NA,NA,NA,,1.2405407,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,80588,Truckee town,Nevada,06057,Northeast Sierra,06,Vehicle,Miles Per Capita,83789949.371199206,15625,,NA,NA,NA,NA,,0.5895996,42,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,80588,Truckee town,Nevada,06057,Northeast Sierra,06,Vehicle,Miles Per Square Mile,83789949.371199206,32.322000000000003,,NA,NA,NA,NA,,1.2245751,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,80644,Tulare city,Tulare,06107,San Joaquin Valley,10,Vehicle,Miles Per Capita,126123988.1477128,52847,,NA,NA,NA,NA,,0.2623993,342,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,80644,Tulare city,Tulare,06107,San Joaquin Valley,10,Vehicle,Miles Per Square Mile,126123988.1477128,20.931000000000001,,NA,NA,NA,NA,,2.846423,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,80686,Tulelake city,Siskiyou,06093,Northeast Sierra,06,Vehicle,Miles Per Capita,1290676.5156075,1011,,NA,NA,NA,NA,,0.1403627,0,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,80686,Tulelake city,Siskiyou,06093,Northeast Sierra,06,Vehicle,Miles Per Square Mile,1290676.5156075,0.41,,NA,NA,NA,NA,,1.487049,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,80812,Turlock city,Stanislaus,06099,San Joaquin Valley,10,Vehicle,Miles Per Capita,290113762.05013663,66229,,NA,NA,NA,NA,,0.481621,1656,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,80812,Turlock city,Stanislaus,06099,San Joaquin Valley,10,Vehicle,Miles Per Square Mile,290113762.05013663,16.928000000000001,,NA,NA,NA,NA,,8.0956999,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,80854,Tustin city,Orange,06059,Southern California,14,Vehicle,Miles Per Capita,386113578.78447562,71187,,NA,NA,NA,NA,,0.5963479,482,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,80854,Tustin city,Orange,06059,Southern California,14,Vehicle,Miles Per Square Mile,386113578.78447562,11.082000000000001,,NA,NA,NA,NA,,16.458439200000001,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,80994,Twentynine Palms city,San Bernardino,06071,Southern California,14,Vehicle,Miles Per Capita,72921407.970501795,26048,,NA,NA,NA,NA,,0.3077981,5311,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,80994,Twentynine Palms city,San Bernardino,06071,Southern California,14,Vehicle,Miles Per Square Mile,72921407.970501795,59.143000000000001,,NA,NA,NA,NA,,0.5824296,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,81134,Ukiah city,Mendocino,06045,North Coast,05,Vehicle,Miles Per Capita,57770075.496497102,15960,,NA,NA,NA,NA,,0.3979746,759,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,81134,Ukiah city,Mendocino,06045,North Coast,05,Vehicle,Miles Per Square Mile,57770075.496497102,4.67,,NA,NA,NA,NA,,5.8435636,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,81204,Union City city,Alameda,06001,Bay Area,01,Vehicle,Miles Per Capita,184198188.24390039,67892,,NA,NA,NA,NA,,0.2982992,452,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,81204,Union City city,Alameda,06001,Bay Area,01,Vehicle,Miles Per Square Mile,184198188.24390039,19.469000000000001,,NA,NA,NA,NA,,4.4692374,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,81344,Upland city,San Bernardino,06071,Southern California,14,Vehicle,Miles Per Capita,230927895.76762211,72589,,NA,NA,NA,NA,,0.3497767,646,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2006,9,Total,PL,81344,Upland city,San Bernardino,06071,Southern California,14,Vehicle,Miles Per Square Mile,230927895.76762211,15.617000000000001,,NA,NA,NA,NA,,6.9850659,,10/09/2014 11:20:00 AM
